name	born	died	url
Michel de La Barre	1675	1745	https://en.wikipedia.org/wiki/Michel_de_La_Barre
Louis de La Coste	1675	1750	https://en.wikipedia.org/wiki/Louis_de_La_Coste
Adrien de La Fage	1801	1862	https://en.wikipedia.org/wiki/Adrien_de_La_Fage
Nicolas de La Grotte	1530	1600	https://en.wikipedia.org/wiki/Nicolas_de_La_Grotte
Élisabeth Jacquet de La Guerre	1659	1729	https://en.wikipedia.org/wiki/%C3%89lisabeth_Jacquet_de_La_Guerre
George de La Hèle	1547	1586	https://en.wikipedia.org/wiki/George_de_La_H%C3%A8le
Alfred La Liberté	1882	1952	https://en.wikipedia.org/wiki/Alfred_La_Libert%C3%A9
John La Montaine	1920	2013	https://en.wikipedia.org/wiki/John_La_Montaine
Pierre de La Rue	1452	1518	https://en.wikipedia.org/wiki/Pierre_de_La_Rue
Théodore Labarre	1805	1870	https://en.wikipedia.org/wiki/Th%C3%A9odore_Labarre
Marcel Labey	1875	1968	https://en.wikipedia.org/wiki/Marcel_Labey
Carl Lachmund	1853	1928	https://en.wikipedia.org/wiki/Carl_Lachmund
Franz Paul Lachner	1803	1890	https://en.wikipedia.org/wiki/Franz_Lachner
Ignaz Lachner	1807	1895	https://en.wikipedia.org/wiki/Ignaz_Lachner
Ludwig Wenzel Lachnith	1746	1820	https://en.wikipedia.org/wiki/Ludwig_Wenzel_Lachnith
Louis Lacombe	1818	1884	https://en.wikipedia.org/wiki/Louis_Lacombe
Paul Lacome	1838	1920	https://en.wikipedia.org/wiki/Paul_Lacome
Bernard Germain Étienne de la Ville	1756	1825	https://en.wikipedia.org/wiki/Bernard_Germain_de_Lac%C3%A9p%C3%A8de
Paul	1877	1944	https://en.wikipedia.org/wiki/Paul_Ladmirault
László Lajtha	1892	1963	https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Lajtha
Édouard Lalo	1823	1892	https://en.wikipedia.org/wiki/%C3%89douard_Lalo
José Ángel Lamas	1775	1814	https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Lamas
Joseph Lamb	1887	1960	https://en.wikipedia.org/wiki/Joseph_Lamb
Walter Lambe	1450	1504	https://en.wikipedia.org/wiki/Walter_Lambe
Charles Lucien Lambert	1828	1896	https://en.wikipedia.org/wiki/Charles_Lucien_Lambert
Constant Lambert	1905	1951	https://en.wikipedia.org/wiki/Constant_Lambert
Michel Lambert	1610	1696	https://en.wikipedia.org/wiki/Michel_Lambert
Joan Lamote de Grignon	1872	1949	https://en.wikipedia.org/wiki/Joan_Lamote_de_Grignon
Ricard Lamote de Grignon	1899	1962	https://en.wikipedia.org/wiki/Ricard_Lamote_de_Grignon
John Frederick Lampe	1703	1751	https://en.wikipedia.org/wiki/John_Frederick_Lampe
John Lanchbery	1923	2003	https://en.wikipedia.org/wiki/John_Lanchbery
Stefano Landi	1587	1639	https://en.wikipedia.org/wiki/Stefano_Landi
Francesco Landini	1335	1397	https://en.wikipedia.org/wiki/Francesco_Landini
Marcel Landowski	1915	1999	https://en.wikipedia.org/wiki/Marcel_Landowski
Guillaume Landré	1905	1968	https://en.wikipedia.org/wiki/Guillaume_Landr%C3%A9
Benjamin Johnson Lang	1837	1909	https://en.wikipedia.org/wiki/Benjamin_Johnson_Lang
Hans Lang	1897	1968	https://en.wikipedia.org/wiki/Hans_Lang_(German_composer)
Hans Lang	1908	1992	https://en.wikipedia.org/wiki/Hans_Lang_(Austrian_composer)
Margaret Ruthven Lang	1867	1972	https://en.wikipedia.org/wiki/Margaret_Ruthven_Lang
Peter Erasmus Lange	1850	1926	https://en.wikipedia.org/wiki/Peter_Erasmus_Lange-M%C3%BCller
Rued Langgaard	1893	1952	https://en.wikipedia.org/wiki/Rued_Langgaard
Jean Langlais	1907	1991	https://en.wikipedia.org/wiki/Jean_Langlais
Honoré Langlé	1741	1807	https://en.wikipedia.org/wiki/Honor%C3%A9_Langl%C3%A9
Nicholas Lanier	1588	1666	https://en.wikipedia.org/wiki/Nicholas_Lanier
Colinet de Lannoy	1476	1497	https://en.wikipedia.org/wiki/Colinet_de_Lannoy
Arnold de Lantins	1423	1432	https://en.wikipedia.org/wiki/Arnold_de_Lantins
Hugo de Lantins	1420	1430	https://en.wikipedia.org/wiki/Hugo_de_Lantins
Isidore de Lara	1858	1935	https://en.wikipedia.org/wiki/Isidore_de_Lara
Lars	1908	1986	https://en.wikipedia.org/wiki/Lars-Erik_Larsson
Eduard Lassen	1830	1904	https://en.wikipedia.org/wiki/Eduard_Lassen
Orlande de Lassus	1532	1594	https://en.wikipedia.org/wiki/Orlande_de_Lassus
William P	1917	2004	https://en.wikipedia.org/wiki/William_P._Latham
Gaetano Latilla	1711	1788	https://en.wikipedia.org/wiki/Gaetano_Latilla
Jean de Latre	1510	1569	https://en.wikipedia.org/wiki/Jean_de_Latre
Felice Lattuada	1882	1962	https://en.wikipedia.org/wiki/Felice_Lattuada
Wolff Jakob Lauffensteiner	1676	1754	https://en.wikipedia.org/wiki/Wolff_Jakob_Lauffensteiner
Armas Launis	1884	1959	https://en.wikipedia.org/wiki/Armas_Launis
Franz Lauska	1764	1825	https://en.wikipedia.org/wiki/Franz_Lauska
Angelo Francesco Lavagnino	1909	1987	https://en.wikipedia.org/wiki/Angelo_Francesco_Lavagnino
Calixa Lavallée	1842	1891	https://en.wikipedia.org/wiki/Calixa_Lavall%C3%A9e
Lewis Henry Lavenu	1818	1859	https://en.wikipedia.org/wiki/Lewis_Henry_Lavenu
Marc Lavry	1903	1967	https://en.wikipedia.org/wiki/Marc_Lavry
Henry Lawes	1595	1662	https://en.wikipedia.org/wiki/Henry_Lawes
William Lawes	1602	1645	https://en.wikipedia.org/wiki/William_Lawes
Francesco de Layolle	1492	1540	https://en.wikipedia.org/wiki/Francesco_de_Layolle
Filip Lazăr	1894	1936	https://en.wikipedia.org/wiki/Filip_Laz%C4%83r
Henri Lazarof	1932	2013	https://en.wikipedia.org/wiki/Henri_Lazarof
Sylvio Lazzari	1857	1944	https://en.wikipedia.org/wiki/Sylvio_Lazzari
Simon Le Duc	1742	1777	https://en.wikipedia.org/wiki/Simon_Le_Duc
Paul Le Flem	1881	1984	https://en.wikipedia.org/wiki/Paul_Le_Flem
Dorian Le Gallienne	1915	1963	https://en.wikipedia.org/wiki/Dorian_Le_Gallienne
Claude Le Jeune	1530	1600	https://en.wikipedia.org/wiki/Claude_Le_Jeune
Gaspard Le Roux	1660	1707	https://en.wikipedia.org/wiki/Gaspard_Le_Roux
Adrian Le Roy	1520	1598	https://en.wikipedia.org/wiki/Adrian_Le_Roy
Jean	1760	1837	https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Le_Sueur
Nicolas Lebègue	1631	1702	https://en.wikipedia.org/wiki/Nicolas_Leb%C3%A8gue
Firmin Lebel	1540	1573	https://en.wikipedia.org/wiki/Firmin_Lebel
Francesca Lebrun	1756	1791	https://en.wikipedia.org/wiki/Francesca_Lebrun
Ludwig August Lebrun	1752	1790	https://en.wikipedia.org/wiki/Ludwig_August_Lebrun
Paul	1863	1920	https://en.wikipedia.org/wiki/Paul-Henri-Joseph_Lebrun
Jean	1697	1764	https://en.wikipedia.org/wiki/Jean-Marie_Leclair
Jean	1703	1777	https://en.wikipedia.org/wiki/Jean-Marie_Leclair_the_younger
Alexandre Charles Lecocq	1832	1918	https://en.wikipedia.org/wiki/Alexandre_Charles_Lecocq
Ernesto Lecuona	1895	1963	https://en.wikipedia.org/wiki/Ernesto_Lecuona
George Alexander Lee	1802	1851	https://en.wikipedia.org/wiki/George_Alexander_Lee
Benjamin Lees	1924	2010	https://en.wikipedia.org/wiki/Benjamin_Lees
Ton de Leeuw	1926	1996	https://en.wikipedia.org/wiki/Ton_de_Leeuw
Charles Édouard Lefebvre	1843	1917	https://en.wikipedia.org/wiki/Charles-Edouard_Lefebvre
Louis James Alfred Lefébure	1817	1869	https://en.wikipedia.org/wiki/Louis_James_Alfred_Lef%C3%A9bure-W%C3%A9ly
Jean	1763	1829	https://en.wikipedia.org/wiki/Jean-Xavier_Lef%C3%A8vre
Victor Legley	1915	1994	https://en.wikipedia.org/wiki/Vic_Legley
Luigi Legnani	1790	1877	https://en.wikipedia.org/wiki/Luigi_Legnani
Guillaume Legrant	1405	1449	https://en.wikipedia.org/wiki/Guillaume_Legrant
Johannes Legrant	1420	1440	https://en.wikipedia.org/wiki/Johannes_Legrant
Giovanni Legrenzi	1626	1690	https://en.wikipedia.org/wiki/Giovanni_Legrenzi
Joseph Legros	1739	1793	https://en.wikipedia.org/wiki/Joseph_Legros
Franz Lehár	1870	1948	https://en.wikipedia.org/wiki/Franz_Leh%C3%A1r
Liza Lehmann	1862	1918	https://en.wikipedia.org/wiki/Liza_Lehmann
René Leibowitz	1913	1972	https://en.wikipedia.org/wiki/Ren%C3%A9_Leibowitz
Jón Leifs	1899	1968	https://en.wikipedia.org/wiki/J%C3%B3n_Leifs
Walter Leigh	1905	1942	https://en.wikipedia.org/wiki/Walter_Leigh
Kenneth Leighton	1929	1988	https://en.wikipedia.org/wiki/Kenneth_Leighton
William Leighton	1565	1622	https://en.wikipedia.org/wiki/William_Leighton
Guillaume Lekeu	1870	1894	https://en.wikipedia.org/wiki/Guillaume_Lekeu
Edwin Lemare	1866	1934	https://en.wikipedia.org/wiki/Edwin_Lemare
Lorenz Lemlin	1495	1549	https://en.wikipedia.org/wiki/Lorenz_Lemlin
Jacques	1823	1881	https://en.wikipedia.org/wiki/Jacques-Nicolas_Lemmens
Jean	1751	1796	https://en.wikipedia.org/wiki/Jean-Baptiste_Lemoyne_(composer)
Erwin Lendvai	1882	1949	https://en.wikipedia.org/wiki/Erwin_Lendvai
Alfonso Leng	1894	1974	https://en.wikipedia.org/wiki/Alfonso_Leng
Julius Lenzberg	1878	1956	https://en.wikipedia.org/wiki/Julius_Lenzberg
Leonardo Leo	1694	1744	https://en.wikipedia.org/wiki/Leonardo_Leo
Isabella Leonarda	1620	1704	https://en.wikipedia.org/wiki/Isabella_Leonarda
Ruggiero Leoncavallo	1857	1919	https://en.wikipedia.org/wiki/Ruggiero_Leoncavallo
Franco Leoni	1864	1949	https://en.wikipedia.org/wiki/Franco_Leoni
Léonin	1150	1201	https://en.wikipedia.org/wiki/L%C3%A9onin
Mykola Leontovych	1877	1921	https://en.wikipedia.org/wiki/Mykola_Leontovych
Leopold I	1640	1705	https://en.wikipedia.org/wiki/Leopold_I,_Holy_Roman_Emperor
Wassili Leps	1870	1942	https://en.wikipedia.org/wiki/Wassili_Leps
Xavier Leroux	1863	1919	https://en.wikipedia.org/wiki/Xavier_Leroux
Theodor Leschetizky	1830	1915	https://en.wikipedia.org/wiki/Theodor_Leschetizky
Henry Leslie	1822	1896	https://en.wikipedia.org/wiki/Henry_David_Leslie
Franciszek Lessel	1780	1838	https://en.wikipedia.org/wiki/Franciszek_Lessel
Oscar Levant	1906	1972	https://en.wikipedia.org/wiki/Oscar_Levant
Richard Leveridge	1670	1758	https://en.wikipedia.org/wiki/Richard_Leveridge
David Lewin	1933	2003	https://en.wikipedia.org/wiki/David_Lewin
Ignace Leybach	1817	1891	https://en.wikipedia.org/wiki/Ignace_Leybach
Georg Dietrich Leyding	1664	1710	https://en.wikipedia.org/wiki/Georg_Dietrich_Leyding
Jean Lhéritier	1480	1551	https://en.wikipedia.org/wiki/Jean_L%27Heritier
Fran Lhotka	1883	1962	https://en.wikipedia.org/wiki/Fran_Lhotka
Reginaldus Libert	1425	1435	https://en.wikipedia.org/wiki/Reginaldus_Libert
Johann Georg Lickl	1769	1843	https://en.wikipedia.org/wiki/Johann_Georg_Lickl
Cristiano Giuseppe Lidarti	1730	1795	https://en.wikipedia.org/wiki/Cristiano_Giuseppe_Lidarti
Jorge Liderman	1957	2008	https://en.wikipedia.org/wiki/Jorge_Liderman
Ingvar Lidholm	1921	2017	https://en.wikipedia.org/wiki/Ingvar_Lidholm
Peter Lieberson	1946	2011	https://en.wikipedia.org/wiki/Peter_Lieberson
Rolf Liebermann	1910	1999	https://en.wikipedia.org/wiki/Rolf_Liebermann
Clement Liebert	1433	1454	https://en.wikipedia.org/wiki/Clement_Liebert
Thurlow Lieurance	1878	1963	https://en.wikipedia.org/wiki/Thurlow_Lieurance
György Ligeti	1923	2006	https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Ligeti
Douglas Lilburn	1915	2001	https://en.wikipedia.org/wiki/Douglas_Lilburn
Ingemar Liljefors	1906	1981	https://en.wikipedia.org/wiki/Ingemar_Liljefors
Ruben Liljefors	1871	1936	https://en.wikipedia.org/wiki/Ruben_Liljefors
Giuseppe Lillo	1814	1863	https://en.wikipedia.org/wiki/Giuseppe_Lillo
Adrien Limagne	1821	1891	https://en.wikipedia.org/wiki/Draft:Adrien_Limagne
Johannes de Limburgia	1408	1431	https://en.wikipedia.org/wiki/Johannes_de_Limburgia
Armand Limnander	1814	1892	https://en.wikipedia.org/wiki/Armand_Limnander
Paul Lincke	1866	1946	https://en.wikipedia.org/wiki/Paul_Lincke
Oskar Lindberg	1887	1955	https://en.wikipedia.org/wiki/Oskar_Lindberg_(composer)
Adolf Fredrik Lindblad	1801	1878	https://en.wikipedia.org/wiki/Adolf_Fredrik_Lindblad
Otto Lindblad	1809	1864	https://en.wikipedia.org/wiki/Otto_Lindblad
Bo Linde	1933	1970	https://en.wikipedia.org/wiki/Bo_Linde
Eugen Lindner	1858	1915	https://en.wikipedia.org/wiki/Eugen_Lindner
Peter Joseph von Lindpaintner	1791	1856	https://en.wikipedia.org/wiki/Peter_Josef_von_Lindpaintner
Thomas Linley the elder	1733	1795	https://en.wikipedia.org/wiki/Thomas_Linley_the_elder
Thomas Linley the younger	1756	1778	https://en.wikipedia.org/wiki/Thomas_Linley_the_younger
George Linley	1798	1865	https://en.wikipedia.org/wiki/George_Linley
George Linstead	1908	1974	https://en.wikipedia.org/wiki/George_Linstead
Guy de Lioncourt	1885	1961	https://en.wikipedia.org/wiki/Guy_de_Lioncourt
Karol Lipiński	1790	1861	https://en.wikipedia.org/wiki/Karol_Lipi%C5%84ski
Marijan Lipovšek	1910	1995	https://en.wikipedia.org/wiki/Marijan_Lipov%C5%A1ek
Vatroslav Lisinski	1819	1854	https://en.wikipedia.org/wiki/Vatroslav_Lisinski
Claude Joseph Rouget de Lisle	1760	1836	https://en.wikipedia.org/wiki/Claude_Joseph_Rouget_de_Lisle
Franz Liszt	1811	1886	https://en.wikipedia.org/wiki/Franz_Liszt
Gaston Litaize	1909	1991	https://en.wikipedia.org/wiki/Gaston_Litaize
Antonio de Literes	1673	1747	https://en.wikipedia.org/wiki/Antonio_de_Literes
Henry Charles Litolff	1818	1891	https://en.wikipedia.org/wiki/Henry_Charles_Litolff
Giulio Litta	1822	1891	https://en.wikipedia.org/wiki/Giulio_Litta
George Lloyd	1913	1998	https://en.wikipedia.org/wiki/George_Lloyd_(composer)
William Lloyd Webber	1914	1982	https://en.wikipedia.org/wiki/William_Lloyd_Webber
Johann Christian Lobe	1797	1881	https://en.wikipedia.org/wiki/Johann_Christian_Lobe
Alonso Lobo	1555	1617	https://en.wikipedia.org/wiki/Alonso_Lobo
Duarte Lobo	1565	1646	https://en.wikipedia.org/wiki/Duarte_Lobo
Elias Álvares Lôbo	1834	1901	https://en.wikipedia.org/wiki/Elias_%C3%81lvares_L%C3%B4bo
Pietro Locatelli	1695	1764	https://en.wikipedia.org/wiki/Pietro_Locatelli
Matthew Locke	1621	1677	https://en.wikipedia.org/wiki/Matthew_Locke_(composer)
Edward Loder	1813	1865	https://en.wikipedia.org/wiki/Edward_Loder
Charles Martin Loeffler	1861	1935	https://en.wikipedia.org/wiki/Charles_Martin_Loeffler
Jacques Loeillet	1685	1748	https://en.wikipedia.org/wiki/Jacques_Loeillet
Jean	1688	1720	https://en.wikipedia.org/wiki/Jean-Baptiste_Loeillet_de_Ghent
Jean	1680	1730	https://en.wikipedia.org/wiki/Jean-Baptiste_Loeillet_of_London
Frank Loesser	1910	1969	https://en.wikipedia.org/wiki/Frank_Loesser
Carl Loewe	1796	1869	https://en.wikipedia.org/wiki/Johann_Carl_Gottfried_Loewe
Nicola Bonifacio Logroscino	1698	1764	https://en.wikipedia.org/wiki/Nicola_Bonifacio_Logroscino
Otto Lohse	1858	1925	https://en.wikipedia.org/wiki/Otto_Lohse
Antonio Lolli	1725	1802	https://en.wikipedia.org/wiki/Antonio_Lolli
Alessandro Longo	1864	1945	https://en.wikipedia.org/wiki/Alessandro_Longo
Antoine de Longueval	1498	1525	https://en.wikipedia.org/wiki/Antoine_de_Longueval
Harvey Worthington Loomis	1865	1930	https://en.wikipedia.org/wiki/Harvey_Worthington_Loomis
Fernando Lopes	1906	1994	https://en.wikipedia.org/wiki/Fernando_Lopes-Gra%C3%A7a
Francisco Lopez Capillas	1615	1673	https://en.wikipedia.org/wiki/Francisco_Lopez_Capillas
Esteban López Morago	1575	1630	https://en.wikipedia.org/wiki/Esteban_L%C3%B3pez_Morago
Richard Loqueville	1410	1418	https://en.wikipedia.org/wiki/Richard_Loqueville
Paolo Lorenzani	1640	1713	https://en.wikipedia.org/wiki/Paolo_Lorenzani
Oscar Lorenzo Fernândez	1897	1948	https://en.wikipedia.org/wiki/Oscar_Lorenzo_Fern%C3%A2ndez
Albert Lortzing	1801	1851	https://en.wikipedia.org/wiki/Albert_Lortzing
Johann Anton Losy	1650	1721	https://en.wikipedia.org/wiki/Jan_Anton%C3%ADn_Losy
Antonio Lotti	1667	1740	https://en.wikipedia.org/wiki/Antonio_Lotti
Arthur Lourié	1892	1966	https://en.wikipedia.org/wiki/Arthur_Louri%C3%A9
Samuel Lover	1797	1868	https://en.wikipedia.org/wiki/Samuel_Lover
Adriano Lualdi	1885	1971	https://en.wikipedia.org/wiki/Adriano_Lualdi
Bertram Luard	1853	1918	https://en.wikipedia.org/wiki/Bertram_Luard-Selby
Vincent Lübeck	1654	1740	https://en.wikipedia.org/wiki/Vincent_L%C3%BCbeck
Charles Lucas	1808	1869	https://en.wikipedia.org/wiki/Charles_Lucas_(musician)
Clarence Lucas	1866	1947	https://en.wikipedia.org/wiki/Clarence_Lucas
Leighton Lucas	1903	1982	https://en.wikipedia.org/wiki/Leighton_Lucas
Andrea Luchesi	1741	1801	https://en.wikipedia.org/wiki/Andrea_Luchesi
Nicholas Ludford	1490	1557	https://en.wikipedia.org/wiki/Nicholas_Ludford
Otto Luening	1900	1996	https://en.wikipedia.org/wiki/Otto_Luening
Alexandre Luigini	1850	1906	https://en.wikipedia.org/wiki/Alexandre_Luigini
Ivan Lukačić	1587	1648	https://en.wikipedia.org/wiki/Ivan_Luka%C4%8Di%C4%87
Zdeněk Lukáš	1928	2007	https://en.wikipedia.org/wiki/Zden%C4%9Bk_Luk%C3%A1%C5%A1
Giovanni Lorenzo Lulier	1662	1700	https://en.wikipedia.org/wiki/Giovanni_Lorenzo_Lulier
Jean	1632	1687	https://en.wikipedia.org/wiki/Jean-Baptiste_Lully
Jean	1667	1688	https://en.wikipedia.org/wiki/Jean-Louis_Lully
Louis Lully	1664	1734	https://en.wikipedia.org/wiki/Louis_Lully
Hans Christian Lumbye	1810	1874	https://en.wikipedia.org/wiki/Hans_Christian_Lumbye
Johannes Lupi	1506	1539	https://en.wikipedia.org/wiki/Johannes_Lupi
Ambrose Lupo	1539	1591	https://en.wikipedia.org/wiki/Ambrose_Lupo
Thomas Lupo	1571	1627	https://en.wikipedia.org/wiki/Thomas_Lupo_the_elder
Filippo de Lurano	1470	1520	https://en.wikipedia.org/wiki/Filippo_de_Lurano
Vicente Lusitano	1551	1561	https://en.wikipedia.org/wiki/Vicente_Lusitano
Witold Lutosławski	1913	1994	https://en.wikipedia.org/wiki/Witold_Lutos%C5%82awski
Elizabeth Lutyens	1906	1983	https://en.wikipedia.org/wiki/Elizabeth_Lutyens
Wilhelm Meyer Lutz	1829	1903	https://en.wikipedia.org/wiki/Meyer_Lutz
Carolus Luython	1557	1620	https://en.wikipedia.org/wiki/Carolus_Luython
Luzzasco Luzzaschi	1545	1607	https://en.wikipedia.org/wiki/Luzzasco_Luzzaschi
Alexei Fyodorovich Lvov	1798	1870	https://en.wikipedia.org/wiki/Alexei_Lvov
Anatoly Lyadov	1855	1914	https://en.wikipedia.org/wiki/Anatoly_Lyadov
Sergei Lyapunov	1859	1924	https://en.wikipedia.org/wiki/Sergei_Lyapunov
Boris Lyatoshinsky	1895	1968	https://en.wikipedia.org/wiki/Boris_Lyatoshinsky
Ralph Lyford	1882	1927	https://en.wikipedia.org/wiki/Ralph_Lyford
Mykola Vitaliiovych Lysenko	1842	1912	https://en.wikipedia.org/wiki/Mykola_Lysenko
Stanyslav Lyudkevych	1879	1979	https://en.wikipedia.org/wiki/Stanyslav_Lyudkevych
Ma Sicong	1912	1987	https://en.wikipedia.org/wiki/Ma_Sicong
Lorin Maazel	1930	2014	https://en.wikipedia.org/wiki/Lorin_Maazel
Teodulo Mabellini	1817	1897	https://en.wikipedia.org/wiki/Teodulo_Mabellini
Hamish MacCunn	1868	1916	https://en.wikipedia.org/wiki/Hamish_MacCunn
Edward MacDowell	1860	1908	https://en.wikipedia.org/wiki/Edward_MacDowell
José Maceda	1917	2004	https://en.wikipedia.org/wiki/Jos%C3%A9_Maceda
Teo Macero	1925	2008	https://en.wikipedia.org/wiki/Teo_Macero
Manuel Machado	1590	1646	https://en.wikipedia.org/wiki/Manuel_Machado_(composer)
Guillaume de Machaut	1300	1377	https://en.wikipedia.org/wiki/Guillaume_de_Machaut
Alexander Mackenzie	1847	1935	https://en.wikipedia.org/wiki/Alexander_Mackenzie_(composer)
Elizabeth Maconchy	1907	1994	https://en.wikipedia.org/wiki/Elizabeth_Maconchy
Giovanni de Macque	1549	1614	https://en.wikipedia.org/wiki/Giovanni_de_Macque
Bruno Maderna	1920	1973	https://en.wikipedia.org/wiki/Bruno_Maderna
Leevi Madetoja	1887	1947	https://en.wikipedia.org/wiki/Leevi_Madetoja
Filipe da Madre de Deus	1630	1688	https://en.wikipedia.org/wiki/Filipe_da_Madre_de_Deus
Jef Maes	1905	1996	https://en.wikipedia.org/wiki/Jef_Maes
Filipe de Magalhães	1571	1652	https://en.wikipedia.org/wiki/Filipe_de_Magalh%C3%A3es
Albéric Magnard	1865	1914	https://en.wikipedia.org/wiki/Alb%C3%A9ric_Magnard
Désiré Magnus	1828	1884	https://en.wikipedia.org/wiki/D%C3%A9sir%C3%A9_Magnus
Gustav Mahler	1860	1911	https://en.wikipedia.org/wiki/Gustav_Mahler
Jean Maillard	1515	1570	https://en.wikipedia.org/wiki/Jean_Maillard
Aimé Maillart	1817	1871	https://en.wikipedia.org/wiki/Aim%C3%A9_Maillart
Martin Mailman	1932	2000	https://en.wikipedia.org/wiki/Martin_Mailman
Giorgio Mainerio	1535	1582	https://en.wikipedia.org/wiki/Giorgio_Mainerio
Gian Francesco de Majo	1732	1770	https://en.wikipedia.org/wiki/Gian_Francesco_de_Majo
Giuseppe de Majo	1697	1771	https://en.wikipedia.org/wiki/Giuseppe_de_Majo
Kiril Makedonski	1925	1984	https://en.wikipedia.org/wiki/Kiril_Makedonski
Andreas Makris	1930	2005	https://en.wikipedia.org/wiki/Andreas_Makris
Malcourt	1470	1480	https://en.wikipedia.org/wiki/Abertijne_Malcourt
Pierre van Maldere	1729	1768	https://en.wikipedia.org/wiki/Pierre_van_Maldere
Paul de Maleingreau	1887	1956	https://en.wikipedia.org/wiki/Paul_de_Maleingreau
Gian Francesco Malipiero	1882	1973	https://en.wikipedia.org/wiki/Gian_Francesco_Malipiero
Riccardo Malipiero	1914	2003	https://en.wikipedia.org/wiki/Riccardo_Malipiero
Otto Malling	1848	1915	https://en.wikipedia.org/wiki/Otto_Malling
Pierre de Manchicourt	1510	1564	https://en.wikipedia.org/wiki/Pierre_de_Manchicourt
Francesco Mancini	1672	1737	https://en.wikipedia.org/wiki/Francesco_Mancini_(composer)
Henry Mancini	1924	1994	https://en.wikipedia.org/wiki/Henry_Mancini
Francesco Manelli	1594	1667	https://en.wikipedia.org/wiki/Francesco_Manelli
Francesco Manfredini	1684	1762	https://en.wikipedia.org/wiki/Francesco_Manfredini
Franco Mannino	1924	2005	https://en.wikipedia.org/wiki/Franco_Mannino
Paul Manz	1919	2009	https://en.wikipedia.org/wiki/Paul_Manz
Marco Marazzoli	1602	1662	https://en.wikipedia.org/wiki/Marco_Marazzoli
Marin Marais	1656	1728	https://en.wikipedia.org/wiki/Marin_Marais
Roland Marais	1685	1750	https://en.wikipedia.org/wiki/Roland_Marais
Alessandro Marcello	1669	1747	https://en.wikipedia.org/wiki/Alessandro_Marcello
Benedetto Marcello	1686	1739	https://en.wikipedia.org/wiki/Benedetto_Marcello
Louis Marchand	1669	1732	https://en.wikipedia.org/wiki/Louis_Marchand
