name|born|died|url|era
Johannes de Stokem|1445|1487|https://en.wikipedia.org/wiki/Johannes_de_Stokem|Renaissance
Robert Stolz|1880|1975|https://en.wikipedia.org/wiki/Robert_Stolz|Unknown
Thomas Stoltzer|1480|1526|https://en.wikipedia.org/wiki/Thomas_Stoltzer|Renaissance
Kurt|1926|1970|https://en.wikipedia.org/wiki/Kurt-Heinz_Stolze|Unknown
Gottfried Heinrich Stölzel|1690|1749|https://en.wikipedia.org/wiki/Gottfried_Heinrich_St%C3%B6lzel|Baroque
Stephen Storace|1762|1796|https://en.wikipedia.org/wiki/Stephen_Storace|Classical-era
Herbert Stothart|1885|1949|https://en.wikipedia.org/wiki/Herbert_Stothart|Unknown
Alessandro Stradella|1639|1682|https://en.wikipedia.org/wiki/Alessandro_Stradella|Baroque
Robert Strassburg|1915|2003|https://en.wikipedia.org/wiki/Robert_Strassburg|Unknown
Georg Christoph Strattner|1644|1704|https://en.wikipedia.org/wiki/Georg_Christoph_Strattner|Unknown
Christoph Straus|1575|1631|https://en.wikipedia.org/wiki/Christoph_Straus|Unknown
Oscar Straus|1870|1954|https://en.wikipedia.org/wiki/Oscar_Straus_(composer)|Unknown
